new_header	new_symbol	legacy_symbol	file	line	matched_pattern	text
m-kconfig/include/kconfig/store.hpp	ConfigStore::Add	ConfigStore::Add	m-karma/src/common/tests/config_store_named_api_test.cpp	165	\bConfigStore::\s*Add\s*\(	"if (!Expect(ConfigStore::Add(""assets"", assetsJson), ""Add(assets) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::AddRuntimeLayer	ConfigStore::AddRuntimeLayer	m-bz3/src/client/net/world_package/apply.cpp	130	\bConfigStore::\s*AddRuntimeLayer\s*\(	!karma::common::config::ConfigStore::AddRuntimeLayer(kRuntimeLayerLabel,
m-kconfig/include/kconfig/store.hpp	ConfigStore::AddRuntimeLayer	ConfigStore::AddRuntimeLayer	m-karma/src/app/shared/config_overrides.cpp	306	\bConfigStore::\s*AddRuntimeLayer\s*\(	"if (!common::config::ConfigStore::AddRuntimeLayer(""cli overrides"", overlay, {})) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::AddRuntimeLayer	ConfigStore::AddRuntimeLayer	m-karma/src/cli/server/runtime_options.cpp	87	\bConfigStore::\s*AddRuntimeLayer\s*\(	"if (!common::config::ConfigStore::AddRuntimeLayer(""server config overlay"", *overlay_json_opt, overlay_base_dir)) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(name,path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	20	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""render.brightness"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(name,path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	40	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""ui.RenderScale"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(name,path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	65	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""gui.communityCredentials"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(name,path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	77	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""keybindings"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(name,path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	89	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""gui.keybindings.controller"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(name,path)	ConfigStore::Erase	m-karma/src/common/tests/config_store_named_api_test.cpp	104	\bConfigStore::\s*Erase\s*\(	"if (!Expect(ConfigStore::Erase(""primary"", ""foo.bar""), ""Erase(primary, foo.bar) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(name,path)	ConfigStore::Erase	m-karma/src/common/tests/config_store_named_api_test.cpp	147	\bConfigStore::\s*Erase\s*\(	"if (!Expect(!ConfigStore::Erase(""locked"", ""x""),"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(name,path)	ConfigStore::Erase	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	329	\bConfigStore::\s*Erase\s*\(	"(void)ConfigStore::Erase(""bindings"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	20	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""render.brightness"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	40	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""ui.RenderScale"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	65	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""gui.communityCredentials"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	77	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""keybindings"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(path)	ConfigStore::Erase	m-bz3/src/ui/config/ui_config.cpp	89	\bConfigStore::\s*Erase\s*\(	"return karma::common::config::ConfigStore::Erase(""gui.keybindings.controller"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(path)	ConfigStore::Erase	m-karma/src/common/tests/config_store_named_api_test.cpp	104	\bConfigStore::\s*Erase\s*\(	"if (!Expect(ConfigStore::Erase(""primary"", ""foo.bar""), ""Erase(primary, foo.bar) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(path)	ConfigStore::Erase	m-karma/src/common/tests/config_store_named_api_test.cpp	147	\bConfigStore::\s*Erase\s*\(	"if (!Expect(!ConfigStore::Erase(""locked"", ""x""),"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Erase(path)	ConfigStore::Erase	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	329	\bConfigStore::\s*Erase\s*\(	"(void)ConfigStore::Erase(""bindings"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-bz3/src/server/net/event_source.cpp	171	\bConfigStore::\s*Get\s*\(	"const auto* events_value = karma::common::config::ConfigStore::Get(""server.startupEvents"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-bz3/src/ui/config/config.cpp	15	\bConfigStore::\s*Get\s*\(	const auto* value = karma::common::config::ConfigStore::Get(path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-bz3/src/ui/config/ui_config.cpp	44	\bConfigStore::\s*Get\s*\(	"if (const auto *value = karma::common::config::ConfigStore::Get(""client.Language"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-bz3/src/ui/config/ui_config.cpp	57	\bConfigStore::\s*Get\s*\(	"return karma::common::config::ConfigStore::Get(""gui.communityCredentials"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-bz3/src/ui/fonts/console_fonts.cpp	16	\bConfigStore::\s*Get\s*\(	"if (const auto *extras = karma::common::config::ConfigStore::Get(""assets.hud.fonts.console.Extras"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-bz3/src/ui/frontends/imgui/console/console.cpp	40	\bConfigStore::\s*Get\s*\(	const auto *value = karma::common::config::ConfigStore::Get(path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/app/client/backend_resolution.cpp	116	\bConfigStore::\s*Get\s*\(	"if (const auto* value = common::config::ConfigStore::Get(""window.VideoDriver"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	87	\bConfigStore::\s*Get\s*\(	"if (!Expect(ConfigStore::Get(""primary"", """").has_value(), ""Get(primary, root-empty) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	90	\bConfigStore::\s*Get\s*\(	"if (!Expect(ConfigStore::Get(""primary"", ""."").has_value(), ""Get(primary, root-dot) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	93	\bConfigStore::\s*Get\s*\(	"if (!ExpectInt(ConfigStore::Get(""primary"", ""foo.bar""), 1, ""Get(primary, foo.bar initial)"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	100	\bConfigStore::\s*Get\s*\(	"if (!ExpectInt(ConfigStore::Get(""primary"", ""foo.bar""), 2, ""Get(primary, foo.bar after set)"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	107	\bConfigStore::\s*Get\s*\(	"if (!Expect(!ConfigStore::Get(""primary"", ""foo.bar"").has_value(),"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	119	\bConfigStore::\s*Get\s*\(	"if (!ExpectInt(ConfigStore::Get(""effective"", ""foo.bar""), 9, ""Get(effective, foo.bar)"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	126	\bConfigStore::\s*Get\s*\(	"if (!Expect(!ConfigStore::Get(""effective"", ""foo.bar"").has_value(),"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/network/client/auth/community_credentials.cpp	106	\bConfigStore::\s*Get\s*\(	"const auto* credentials = karma::common::config::ConfigStore::Get(""communityCredentials"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	277	\bConfigStore::\s*Get\s*\(	"const auto* bindings = ConfigStore::Get(""bindings"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(name,path)	ConfigStore::Get	m-karma/src/scene/scene_bootstrap.cpp	318	\bConfigStore::\s*Get\s*\(	"const auto* config_value = common::config::ConfigStore::Get(""assets.models.world"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-bz3/src/server/net/event_source.cpp	171	\bConfigStore::\s*Get\s*\(	"const auto* events_value = karma::common::config::ConfigStore::Get(""server.startupEvents"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-bz3/src/ui/config/config.cpp	15	\bConfigStore::\s*Get\s*\(	const auto* value = karma::common::config::ConfigStore::Get(path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-bz3/src/ui/config/ui_config.cpp	44	\bConfigStore::\s*Get\s*\(	"if (const auto *value = karma::common::config::ConfigStore::Get(""client.Language"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-bz3/src/ui/config/ui_config.cpp	57	\bConfigStore::\s*Get\s*\(	"return karma::common::config::ConfigStore::Get(""gui.communityCredentials"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-bz3/src/ui/fonts/console_fonts.cpp	16	\bConfigStore::\s*Get\s*\(	"if (const auto *extras = karma::common::config::ConfigStore::Get(""assets.hud.fonts.console.Extras"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-bz3/src/ui/frontends/imgui/console/console.cpp	40	\bConfigStore::\s*Get\s*\(	const auto *value = karma::common::config::ConfigStore::Get(path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/app/client/backend_resolution.cpp	116	\bConfigStore::\s*Get\s*\(	"if (const auto* value = common::config::ConfigStore::Get(""window.VideoDriver"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	87	\bConfigStore::\s*Get\s*\(	"if (!Expect(ConfigStore::Get(""primary"", """").has_value(), ""Get(primary, root-empty) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	90	\bConfigStore::\s*Get\s*\(	"if (!Expect(ConfigStore::Get(""primary"", ""."").has_value(), ""Get(primary, root-dot) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	93	\bConfigStore::\s*Get\s*\(	"if (!ExpectInt(ConfigStore::Get(""primary"", ""foo.bar""), 1, ""Get(primary, foo.bar initial)"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	100	\bConfigStore::\s*Get\s*\(	"if (!ExpectInt(ConfigStore::Get(""primary"", ""foo.bar""), 2, ""Get(primary, foo.bar after set)"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	107	\bConfigStore::\s*Get\s*\(	"if (!Expect(!ConfigStore::Get(""primary"", ""foo.bar"").has_value(),"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	119	\bConfigStore::\s*Get\s*\(	"if (!ExpectInt(ConfigStore::Get(""effective"", ""foo.bar""), 9, ""Get(effective, foo.bar)"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/common/tests/config_store_named_api_test.cpp	126	\bConfigStore::\s*Get\s*\(	"if (!Expect(!ConfigStore::Get(""effective"", ""foo.bar"").has_value(),"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/network/client/auth/community_credentials.cpp	106	\bConfigStore::\s*Get\s*\(	"const auto* credentials = karma::common::config::ConfigStore::Get(""communityCredentials"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	277	\bConfigStore::\s*Get\s*\(	"const auto* bindings = ConfigStore::Get(""bindings"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Get(path)	ConfigStore::Get	m-karma/src/scene/scene_bootstrap.cpp	318	\bConfigStore::\s*Get\s*\(	"const auto* config_value = common::config::ConfigStore::Get(""assets.models.world"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::GetCopy	ConfigStore::GetCopy	m-bz3/src/ui/config/ui_config.cpp	69	\bConfigStore::\s*GetCopy\s*\(	"return karma::common::config::ConfigStore::GetCopy(""keybindings"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::GetCopy	ConfigStore::GetCopy	m-bz3/src/ui/config/ui_config.cpp	81	\bConfigStore::\s*GetCopy\s*\(	"return karma::common::config::ConfigStore::GetCopy(""gui.keybindings.controller"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::GetCopy	ConfigStore::GetCopy	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	276	\bConfigStore::\s*GetCopy\s*\(	"previous_bindings_ = ConfigStore::GetCopy(""bindings"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/client_world_package_safety_integration_test.cpp	508	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, config_path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/client_world_package_safety_integration_test.cpp	698	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, config_path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/client_world_package_safety_integration_test.cpp	799	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, config_path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/client_world_package_safety_integration_test.cpp	920	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, config_path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/client_world_package_safety_integration_test.cpp	1112	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, config_path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/client_world_package_safety_integration_test.cpp	1365	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, config_path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/client_world_package_safety_integration_test.cpp	1612	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, config_path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/community_heartbeat_integration_test.cpp	37	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({});
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/server_net_contract_test.cpp	92	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, MakeTestConfigPath(suffix));
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/server_net_contract_test.cpp	155	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, MakeTestConfigPath(suffix));
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/server_net_contract_test.cpp	223	\bConfigStore::\s*Initialize\s*\(	"karma::common::config::ConfigStore::Initialize({}, MakeTestConfigPath(""join-fallback-prefix""));"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/server_net_contract_test.cpp	252	\bConfigStore::\s*Initialize\s*\(	"karma::common::config::ConfigStore::Initialize({}, MakeTestConfigPath(""join-fallback-missing-prefix""));"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/server_net_contract_test.cpp	283	\bConfigStore::\s*Initialize\s*\(	"karma::common::config::ConfigStore::Initialize({}, MakeTestConfigPath(""join-fallback-invalid-prefix""));"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-bz3/src/tests/support/loopback_harness.hpp	55	\bConfigStore::\s*Initialize\s*\(	karma::common::config::ConfigStore::Initialize({}, MakeTestConfigPath(prefix, suffix));
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-karma/src/app/shared/bootstrap_spec.cpp	29	\bConfigStore::\s*Initialize\s*\(	common::config::ConfigStore::Initialize(spec.config_specs, resolved_user_config_path);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-karma/src/common/tests/config_store_named_api_test.cpp	80	\bConfigStore::\s*Initialize\s*\(	ConfigStore::Initialize({});
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-karma/src/common/tests/config_store_named_api_test.cpp	138	\bConfigStore::\s*Initialize\s*\(	ConfigStore::Initialize({});
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-karma/src/common/tests/config_store_named_api_test.cpp	163	\bConfigStore::\s*Initialize\s*\(	ConfigStore::Initialize({});
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialize	ConfigStore::Initialize	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	246	\bConfigStore::\s*Initialize\s*\(	ConfigStore::Initialize({client_config_spec}, std::nullopt);
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialized	ConfigStore::Initialized	m-bz3/src/ui/controllers/bindings_controller.cpp	52	\bConfigStore::\s*Initialized\s*\(	if (!karma::common::config::ConfigStore::Initialized()) {
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialized	ConfigStore::Initialized	m-bz3/src/ui/controllers/bindings_controller.cpp	174	\bConfigStore::\s*Initialized\s*\(	if (!karma::common::config::ConfigStore::Initialized()) {
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialized	ConfigStore::Initialized	m-bz3/src/ui/frontends/imgui/console/panels/panel_settings.cpp	65	\bConfigStore::\s*Initialized\s*\(	if (!karma::common::config::ConfigStore::Initialized()) {
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialized	ConfigStore::Initialized	m-bz3/src/ui/frontends/rmlui/console/panels/panel_settings.cpp	936	\bConfigStore::\s*Initialized\s*\(	if (!karma::common::config::ConfigStore::Initialized()) {
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialized	ConfigStore::Initialized	m-karma/src/audio/backends/miniaudio/clip_cache.cpp	38	\bConfigStore::\s*Initialized\s*\(	if (karma::common::config::ConfigStore::Initialized()) {
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialized	ConfigStore::Initialized	m-karma/src/audio/backends/sdl3audio/clip_cache.cpp	39	\bConfigStore::\s*Initialized\s*\(	if (karma::common::config::ConfigStore::Initialized()) {
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialized	ConfigStore::Initialized	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	239	\bConfigStore::\s*Initialized\s*\(	if (!ConfigStore::Initialized()) {
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialized	ConfigStore::Initialized	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	271	\bConfigStore::\s*Initialized\s*\(	if (!ConfigStore::Initialized()) {
m-kconfig/include/kconfig/store.hpp	ConfigStore::Initialized	ConfigStore::Initialized	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	321	\bConfigStore::\s*Initialized\s*\(	if (!ConfigStore::Initialized()) {
m-kconfig/include/kconfig/store.hpp	ConfigStore::LayerByLabel	ConfigStore::LayerByLabel	m-karma/src/cli/server/runtime_options.cpp	91	\bConfigStore::\s*LayerByLabel\s*\(	"const auto* overlay_layer = common::config::ConfigStore::LayerByLabel(""server config overlay"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Merge	ConfigStore::Merge	m-karma/src/common/tests/config_store_named_api_test.cpp	116	\bConfigStore::\s*Merge\s*\(	"if (!Expect(ConfigStore::Merge(""effective"", {""primary"", ""overlay""}), ""Merge(effective) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Path	ConfigStore::Path	m-karma/src/common/tests/config_store_named_api_test.cpp	174	\bConfigStore::\s*Path\s*\(	"const auto *path = ConfigStore::Path(""assets"");"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Path	ConfigStore::Path	m-karma/src/common/tests/config_store_named_api_test.cpp	225	\bConfigStore::\s*Path\s*\(	"if (!Expect(ConfigStore::Path(""assets"") == nullptr, ""Path(assets) should be null after RemoveBackingFile"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Remove	ConfigStore::Remove	m-karma/src/common/tests/config_store_named_api_test.cpp	123	\bConfigStore::\s*Remove\s*\(	"if (!Expect(ConfigStore::Remove(""effective""), ""Remove(effective) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::RemoveBackingFile	ConfigStore::RemoveBackingFile	m-karma/src/common/tests/config_store_named_api_test.cpp	222	\bConfigStore::\s*RemoveBackingFile\s*\(	"if (!Expect(ConfigStore::RemoveBackingFile(""assets""), ""RemoveBackingFile(assets) failed"")) {"
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-bz3/src/client/runtime/tank_collision.cpp	148	\bConfigStore::\s*ResolveAssetPath\s*\(	"const auto world_path = karma::common::config::ConfigStore::ResolveAssetPath(""assets.models.world"", {});"
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-bz3/src/client/runtime/tank_entity.cpp	37	\bConfigStore::\s*ResolveAssetPath\s*\(	"const auto model_path = karma::common::config::ConfigStore::ResolveAssetPath(""assets.models.playerModel"", {});"
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-bz3/src/server/runtime/server_game.cpp	738	\bConfigStore::\s*ResolveAssetPath\s*\(	"const auto world_path = karma::common::config::ConfigStore::ResolveAssetPath(""assets.models.world"", {});"
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/audio/backends/miniaudio/clip_cache.cpp	39	\bConfigStore::\s*ResolveAssetPath\s*\(	const auto resolved = karma::common::config::ConfigStore::ResolveAssetPath(std::string(asset_path), {});
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/audio/backends/miniaudio/clip_cache.cpp	47	\bConfigStore::\s*ResolveAssetPath\s*\(	const auto prefixed = karma::common::config::ConfigStore::ResolveAssetPath(prefixed_key, {});
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/audio/backends/sdl3audio/clip_cache.cpp	40	\bConfigStore::\s*ResolveAssetPath\s*\(	const auto resolved = karma::common::config::ConfigStore::ResolveAssetPath(std::string(asset_path), {});
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/audio/backends/sdl3audio/clip_cache.cpp	48	\bConfigStore::\s*ResolveAssetPath\s*\(	const auto prefixed = karma::common::config::ConfigStore::ResolveAssetPath(prefixed_key, {});
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/common/tests/config_store_named_api_test.cpp	205	\bConfigStore::\s*ResolveAssetPath\s*\(	"if (!Expect(ConfigStore::ResolveAssetPath(""assets.models.world"", {}) == expectedFromBacking,"
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/common/tests/config_store_named_api_test.cpp	217	\bConfigStore::\s*ResolveAssetPath\s*\(	"if (!Expect(ConfigStore::ResolveAssetPath(""assets.models.world"", {}) == expectedFromRoot,"
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/physics/tests/parity/engine_sync_checks.cpp	249	\bConfigStore::\s*ResolveAssetPath\s*\(	"const std::filesystem::path resolved_world_asset = ConfigStore::ResolveAssetPath(""assets.models.world"", {});"
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/scene/scene_bootstrap.cpp	314	\bConfigStore::\s*ResolveAssetPath\s*\(	"common::config::ConfigStore::ResolveAssetPath(""assets.models.world"", {});"
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/scene/scene_bootstrap.cpp	316	\bConfigStore::\s*ResolveAssetPath\s*\(	"const auto alt_models_world = common::config::ConfigStore::ResolveAssetPath(""models.world"", {});"
m-kconfig/include/kconfig/store.hpp	ConfigStore::ResolveAssetPath	ConfigStore::ResolveAssetPath	m-karma/src/scene/scene_bootstrap.cpp	317	\bConfigStore::\s*ResolveAssetPath\s*\(	"const auto alt_world = common::config::ConfigStore::ResolveAssetPath(""world"", {});"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Save	ConfigStore::Save	m-karma/src/common/tests/config_store_named_api_test.cpp	183	\bConfigStore::\s*Save\s*\(	"if (!Expect(ConfigStore::Save(""assets"", &saveError),"
m-kconfig/include/kconfig/store.hpp	ConfigStore::Save	ConfigStore::Save	m-karma/src/common/tests/config_store_named_api_test.cpp	230	\bConfigStore::\s*Save\s*\(	"if (!Expect(!ConfigStore::Save(""assets"", &saveError),"
